Date,Open,High,Low,Close,Adj Close,Volume
2022-06-22,1.053264,1.060288,1.047186,1.053264,1.053264,0
2022-06-23,1.056412,1.058067,1.048449,1.056412,1.056412,0
2022-06-24,1.052011,1.056915,1.051370,1.052011,1.052011,0
2022-06-27,1.056613,1.061425,1.055086,1.056613,1.056613,0
2022-06-28,1.058089,1.060502,1.050575,1.058089,1.058089,0
2022-06-29,1.052355,1.053630,1.046803,1.052355,1.052355,0
2022-06-30,1.044659,1.047878,1.038389,1.044659,1.044659,0
2022-07-01,1.047768,1.047790,1.036989,1.047768,1.047768,0
2022-07-04,1.043395,1.046353,1.041808,1.043395,1.043395,0
2022-07-05,1.043319,1.044856,1.023730,1.043319,1.043319,0
2022-07-06,1.025767,1.027390,1.016219,1.025767,1.025767,0
2022-07-07,1.018641,1.021920,1.015332,1.018641,1.018641,0
2022-07-08,1.016984,1.019108,1.007973,1.016984,1.016984,0
2022-07-11,1.016611,1.016777,1.005429,1.016611,1.016611,0
2022-07-12,1.004753,1.007384,1.000110,1.004753,1.004753,0
2022-07-13,1.003311,1.011624,0.999890,1.003311,1.003311,0
2022-07-14,1.003271,1.004924,0.995362,1.003271,1.003271,0
2022-07-15,1.002567,1.009795,1.001061,1.002567,1.002567,0
2022-07-18,1.009632,1.019888,1.008237,1.009632,1.009632,0
2022-07-19,1.014518,1.026821,1.012566,1.014518,1.014518,0
2022-07-20,1.023133,1.027190,1.017594,1.023133,1.023133,0
2022-07-21,1.018278,1.027538,1.016312,1.018278,1.018278,0
2022-07-22,1.022108,1.025515,1.013397,1.022108,1.022108,0
2022-07-25,1.020023,1.025641,1.018060,1.020023,1.020023,0
2022-07-26,1.022495,1.024905,1.011398,1.022495,1.022495,0
2022-07-27,1.012956,1.017191,1.010744,1.012956,1.012956,0
2022-07-28,1.020929,1.023311,1.011572,1.020929,1.020929,0
2022-07-29,1.019233,1.025378,1.014858,1.019233,1.019233,0
2022-08-01,1.020825,1.027749,1.020960,1.020825,1.020825,0
2022-08-02,1.026136,1.029315,1.018371,1.026136,1.026136,0
2022-08-03,1.015569,1.020762,1.012320,1.015569,1.015569,0
2022-08-04,1.015765,1.023248,1.015600,1.015765,1.015765,0
2022-08-05,1.024779,1.024905,1.014363,1.024779,1.024779,0
2022-08-08,1.017087,1.022181,1.016002,1.017087,1.017087,0
2022-08-09,1.019763,1.024695,1.018921,1.019763,1.019763,0
2022-08-10,1.020814,1.036914,1.020304,1.020814,1.020814,0
2022-08-11,1.030078,1.036592,1.027633,1.030078,1.030078,0
2022-08-12,1.031672,1.032738,1.023961,1.031672,1.031672,0
2022-08-15,1.025641,1.026715,1.018226,1.025641,1.025641,0
2022-08-16,1.016198,1.019441,1.012340,1.016198,1.016198,0
2022-08-17,1.017087,1.020096,1.014816,1.016880,1.016880,0
